Date (MM/DD/YYYY),Time (HH:MM:SS),Depth m,ODO % sat,ODO mg/L,Temp °C,Cond µS/cm,TDS mg/L,SpCond µS/cm,Sal psu,nLF Cond µS/cm,Turbidity FNU,TSS mg/L,Chlorophyll RFU,Chlorophyll µg/L,BGA-PC RFU,BGA-PC µg/L,fDOM RFU,fDOM QSU,pH,pH mV,ORP mV,ORP raw mV,Press psi a,Depth m
10/20/2013,21:32:26,25.584,54.1,6.45,7.461,40,26,60,0.03,61,-0.2,0,0.12,0.44,0.24,-0.29,-0.97,-0.63,8.18,-98.6,133.9,106.7,36.386,25.584
10/20/2013,21:32:27,25.694,53.8,6.45,7.437,40,26,60,0.03,61,-0.2,0,0.12,0.41,0.24,-0.3,-0.97,-0.65,8.18,-98.5,134,106.9,36.543,25.694
10/20/2013,21:32:27,25.737,53.5,6.43,7.423,40,26,60,0.03,61,-0.2,0,0.12,0.41,0.24,-0.29,-0.97,-0.65,8.18,-98.4,134.1,106.9,36.604,25.737
10/20/2013,21:32:28,25.783,53.4,6.41,7.295,40,26,60,0.03,61,-0.2,0,0.12,0.4,0.25,-0.29,-0.98,-0.66,8.17,-98.3,134.2,107.1,36.669,25.783
10/20/2013,21:32:28,25.834,53.2,6.4,7.295,40,26,60,0.03,61,-0.2,0,0.11,0.37,0.25,-0.29,-0.98,-0.67,8.17,-98.2,134.3,107.2,36.742,25.834
10/20/2013,21:32:29,25.841,53,6.39,7.166,39,26,60,0.03,61,-0.2,0,0.11,0.38,0.24,-0.29,-0.98,-0.67,8.17,-98.1,134.5,107.3,36.752,25.841
10/20/2013,21:32:29,25.884,52.8,6.37,7.166,39,26,60,0.03,61,-0.2,0,0.11,0.39,0.24,-0.29,-0.98,-0.67,8.17,-97.9,134.6,107.4,36.814,25.884
10/20/2013,21:32:30,25.927,52.6,6.35,7.111,39,26,60,0.03,61,-0.2,0,0.11,0.4,0.25,-0.29,-0.98,-0.66,8.17,-97.8,134.7,107.5,36.875,25.927
10/20/2013,21:32:30,25.997,52.4,6.35,7.053,39,25,60,0.03,61,-0.2,0,0.11,0.38,0.25,-0.29,-0.98,-0.67,8.16,-97.7,134.8,107.6,36.974,25.997
10/20/2013,21:32:31,26.068,52.2,6.33,6.951,39,25,60,0.03,60,-0.2,0,0.11,0.37,0.25,-0.29,-0.98,-0.67,8.16,-97.6,135,107.8,37.076,26.068
10/20/2013,21:32:31,26.108,52,6.31,6.951,39,25,60,0.03,60,-0.2,0,0.11,0.36,0.25,-0.29,-0.98,-0.67,8.16,-97.5,135.2,108,37.133,26.108
10/20/2013,21:32:32,26.163,51.8,6.3,6.882,39,25,59,0.03,60,-0.2,0,0.1,0.33,0.25,-0.29,-0.98,-0.67,8.16,-97.3,135.4,108.2,37.21,26.163
10/20/2013,21:32:32,26.194,51.7,6.29,6.815,39,25,59,0.03,60,-0.2,0,0.09,0.32,0.24,-0.29,-0.98,-0.67,8.06,-92.2,135.6,108.4,37.254,26.194
10/20/2013,21:32:33,26.232,51.5,6.28,6.723,39,25,59,0.03,60,-0.2,0,0.1,0.32,0.25,-0.29,-0.98,-0.67,8.06,-92.1,135.8,108.6,37.309,26.232
10/20/2013,21:32:33,26.264,51.3,6.27,6.723,39,25,59,0.03,60,-0.2,0,0.09,0.3,0.24,-0.29,-0.98,-0.67,8.05,-91.7,136,108.8,37.355,26.264
10/20/2013,21:32:34,26.287,51.1,6.25,6.679,39,25,59,0.03,60,-0.2,0,0.1,0.33,0.24,-0.29,-0.98,-0.67,8.04,-91.2,136.2,109.1,37.388,26.287
10/20/2013,21:32:34,26.332,51,6.24,6.635,38,25,59,0.03,60,-0.2,0,0.1,0.32,0.25,-0.29,-0.98,-0.66,8.03,-90.7,136.5,109.3,37.452,26.332
10/20/2013,21:32:35,26.363,50.8,6.23,6.595,38,25,59,0.03,60,-0.2,0,0.11,0.37,0.24,-0.29,-0.97,-0.65,8.03,-90.4,136.7,109.5,37.495,26.363
10/20/2013,21:32:35,26.406,50.7,6.21,6.562,38,25,59,0.03,60,-0.2,0,0.11,0.36,0.24,-0.3,-0.97,-0.64,8.03,-90.4,136.9,109.8,37.557,26.406
10/20/2013,21:32:36,26.449,50.5,6.2,6.54,38,25,59,0.03,60,-0.2,0,0.1,0.36,0.24,-0.29,-0.97,-0.64,8.03,-90.4,137.1,109.9,37.618,26.449
10/20/2013,21:32:36,26.478,50.4,6.19,6.512,38,25,59,0.03,60,-0.2,0,0.1,0.35,0.24,-0.29,-0.97,-0.63,8.03,-90.3,137.3,110.2,37.658,26.478
10/20/2013,21:32:37,26.519,47.1,5.79,6.485,38,25,59,0.03,60,-0.2,0,0.1,0.34,0.24,-0.29,-0.97,-0.63,8.03,-90.3,137.5,110.3,37.718,26.519
10/20/2013,21:32:37,26.561,47,5.78,6.458,38,25,59,0.03,60,-0.1,0,0.1,0.34,0.25,-0.29,-0.96,-0.63,8.03,-90.3,137.7,110.6,37.778,26.561
10/20/2013,21:32:38,26.589,46.7,5.75,6.438,38,25,59,0.03,60,-0.1,0,0.1,0.35,0.24,-0.29,-0.96,-0.61,8.02,-90.2,137.9,110.7,37.818,26.589
10/20/2013,21:32:38,27.35,46.6,5.73,6.414,38,25,59,0.03,60,-0.1,0,0.09,0.32,0.25,-0.29,-0.96,-0.61,8.02,-90.2,138.1,111,38.9,27.35
10/20/2013,21:32:39,27.384,46.2,5.7,6.392,38,25,59,0.03,60,-0.1,0,0.1,0.33,0.24,-0.29,-0.95,-0.59,8.02,-90.1,138.3,111.1,38.948,27.384
10/20/2013,21:32:39,27.487,46,5.67,6.371,38,25,59,0.03,60,-0.1,0,0.1,0.33,0.24,-0.3,-0.95,-0.57,8.02,-90.1,138.5,111.4,39.095,27.487
10/20/2013,21:32:40,27.544,45.9,5.66,6.322,38,24,59,0.03,60,-0.1,0,0.09,0.31,0.24,-0.3,-0.94,-0.55,8.02,-90,138.7,111.5,39.175,27.544
10/20/2013,21:32:40,27.571,45.9,5.67,6.259,38,24,59,0.03,60,-0.2,0,0.09,0.3,0.24,-0.3,-0.94,-0.54,8.02,-89.9,138.9,111.8,39.214,27.571
10/20/2013,21:32:41,27.648,45.8,5.66,6.204,38,24,59,0.03,60,-0.2,0,0.08,0.27,0.24,-0.3,-0.93,-0.53,8.02,-89.8,139.1,111.9,39.324,27.648
10/20/2013,21:32:41,27.764,45.7,5.66,6.121,38,24,59,0.03,60,-0.1,0,0.08,0.26,0.24,-0.3,-0.93,-0.51,8.02,-89.7,139.3,112.2,39.488,27.764
10/20/2013,21:32:42,27.781,45.6,5.65,6.121,38,24,59,0.03,60,-0.1,0,0.09,0.29,0.23,-0.3,-0.92,-0.5,8.01,-89.6,139.5,112.3,39.513,27.781
10/20/2013,21:32:42,27.842,45.5,5.65,6.041,37,24,59,0.03,60,-0.1,0,0.09,0.29,0.24,-0.3,-0.91,-0.48,8.01,-89.5,139.7,112.6,39.6,27.842
10/20/2013,21:32:43,27.888,45.4,5.64,6.041,37,24,59,0.03,60,-0.1,0,0.09,0.32,0.23,-0.3,-0.91,-0.45,8.01,-89.2,140,112.8,39.665,27.888
10/20/2013,21:32:43,27.912,45.3,5.64,6.007,37,24,59,0.03,60,-0.1,0,0.1,0.33,0.23,-0.3,-0.9,-0.45,8.01,-89.2,140.1,113,39.7,27.912
10/20/2013,21:32:44,27.951,45.2,5.63,5.976,37,24,59,0.03,60,-0.1,0,0.09,0.32,0.23,-0.3,-0.9,-0.43,8,-89,140.3,113.1,39.755,27.951
10/20/2013,21:32:44,27.979,45.2,5.63,5.959,37,24,59,0.03,60,-0.1,0,0.1,0.33,0.23,-0.31,-0.89,-0.42,8,-88.9,140.5,113.4,39.796,27.979
10/20/2013,21:32:45,28.025,45.1,5.62,5.94,37,24,59,0.03,60,-0.1,0,0.09,0.29,0.23,-0.31,-0.89,-0.41,8,-88.8,140.8,113.6,39.861,28.025
10/20/2013,21:32:45,28.057,45,5.61,5.922,37,24,59,0.03,60,-0.1,0,0.09,0.31,0.23,-0.3,-0.89,-0.4,8,-88.7,140.9,113.8,39.906,28.057
10/20/2013,21:32:46,28.105,44.9,5.6,5.905,37,24,59,0.03,60,-0.1,0,0.08,0.27,0.23,-0.3,-0.89,-0.39,7.99,-88.5,141.1,114,39.974,28.105
10/20/2013,21:32:46,28.155,44.8,5.59,5.89,37,24,59,0.03,60,-0.1,0,0.08,0.27,0.23,-0.31,-0.88,-0.39,7.99,-88.5,141.3,114.1,40.046,28.155
10/20/2013,21:32:47,28.188,44.8,5.59,5.87,37,24,59,0.03,60,-0.1,0,0.08,0.26,0.23,-0.31,-0.88,-0.38,7.99,-88.3,141.5,114.3,40.093,28.188
10/20/2013,21:32:47,28.239,44.7,5.58,5.853,37,24,59,0.03,60,-0.1,0,0.08,0.26,0.23,-0.3,-0.88,-0.37,7.99,-88.2,141.7,114.5,40.165,28.239
10/20/2013,21:32:48,28.291,44.6,5.57,5.836,37,24,59,0.03,60,-0.1,0,0.08,0.26,0.23,-0.31,-0.88,-0.37,7.99,-88.1,141.9,114.7,40.239,28.291
10/20/2013,21:32:48,28.325,44.5,5.56,5.823,37,24,59,0.03,60,-0.1,0,0.08,0.27,0.23,-0.3,-0.88,-0.37,7.98,-88,142,114.8,40.287,28.325
10/20/2013,21:32:49,28.372,44.4,5.55,5.786,37,24,59,0.03,60,-0.1,0,0.09,0.29,0.23,-0.31,-0.88,-0.36,7.98,-87.9,142.2,115,40.354,28.372
10/20/2013,21:32:49,28.401,44.3,5.55,5.786,37,24,59,0.03,60,-0.1,0,0.09,0.31,0.23,-0.31,-0.88,-0.36,7.98,-87.8,142.3,115.1,40.396,28.401
10/20/2013,21:32:50,28.445,44.3,5.54,5.767,37,24,59,0.03,60,-0.1,0,0.09,0.28,0.23,-0.31,-0.87,-0.36,7.98,-87.7,142.5,115.3,40.458,28.445
10/20/2013,21:32:50,28.488,44.2,5.53,5.75,37,24,59,0.03,60,-0.1,0,0.09,0.28,0.23,-0.31,-0.87,-0.35,7.98,-87.6,142.6,115.5,40.52,28.488
10/20/2013,21:32:51,28.518,44.1,5.53,5.738,37,24,59,0.03,60,-0.1,0,0.09,0.28,0.23,-0.31,-0.87,-0.35,7.98,-87.5,142.8,115.6,40.561,28.518
10/20/2013,21:32:51,29.313,44,5.52,5.705,37,24,59,0.03,60,-0.1,0,0.08,0.25,0.23,-0.31,-0.87,-0.35,7.97,-87.4,142.9,115.8,41.693,29.313
10/20/2013,21:32:52,29.419,44,5.52,5.705,37,24,59,0.03,60,-0.1,0,0.08,0.27,0.23,-0.31,-0.87,-0.35,7.97,-87.3,143.1,115.9,41.843,29.419
10/20/2013,21:32:52,29.464,43.9,5.51,5.688,37,24,59,0.03,60,-0.1,0,0.08,0.27,0.23,-0.31,-0.87,-0.35,7.97,-87.2,143.2,116.1,41.908,29.464
10/20/2013,21:32:53,29.46,43.8,5.5,5.675,37,24,59,0.03,60,-0.1,0,0.07,0.24,0.23,-0.3,-0.87,-0.35,7.97,-87.2,143.4,116.2,41.903,29.46
10/20/2013,21:32:53,29.458,43.7,5.49,5.659,37,24,59,0.03,60,-0.1,0,0.07,0.22,0.23,-0.3,-0.87,-0.35,7.97,-87,143.5,116.3,41.899,29.458
10/20/2013,21:32:54,29.527,43.7,5.49,5.644,37,24,59,0.03,60,-0.1,0,0.06,0.2,0.24,-0.3,-0.87,-0.35,7.97,-86.9,143.7,116.5,41.998,29.527
10/20/2013,21:32:54,29.536,43.4,5.46,5.615,37,24,59,0.03,60,-0.1,0,0.07,0.2,0.24,-0.3,-0.87,-0.35,7.96,-86.8,143.8,116.6,42.01,29.536
10/20/2013,21:32:55,29.559,43.3,5.44,5.615,37,24,59,0.03,60,-0.1,0,0.07,0.24,0.24,-0.3,-0.87,-0.35,7.96,-86.7,144,116.8,42.042,29.559
